protein_id	orthogroup_id
10090.ENSMUSP00000052826	2QPXK
10090.ENSMUSP00000131620	2QPXK
10116.ENSRNOP00000005187	2QPXK
10116.ENSRNOP00000032068	2QPXK
7955.ENSDARP00000077282	2QPXK
7955.ENSDARP00000085864	2QPXK
7955.ENSDARP00000086159	2QPXK
7955.ENSDARP00000108315	2QPXK
9606.ENSP00000339681	2QPXK
9606.ENSP00000361345	2QPXK
4932.YLR095C	2QPXN
10090.ENSMUSP00000086333	2QPXU
10116.ENSRNOP00000059824	2QPXU
7955.ENSDARP00000094421	2QPXU
9606.ENSP00000356057	2QPXU
10090.ENSMUSP00000018713	2QPXX
10116.ENSRNOP00000023291	2QPXX
7955.ENSDARP00000004546	2QPXX
7955.ENSDARP00000052843	2QPXX
9606.ENSP00000353475	2QPXX
10090.ENSMUSP00000112688	2QPY6
10116.ENSRNOP00000013044	2QPY6
7955.ENSDARP00000100696	2QPY6
7955.ENSDARP00000103393	2QPY6
7955.ENSDARP00000128835	2QPY6
9606.ENSP00000326247	2QPY6
9606.ENSP00000369292	2QPY6
10090.ENSMUSP00000112615	2QPYI
10116.ENSRNOP00000035289	2QPYI
7955.ENSDARP00000009148	2QPYI
9606.ENSP00000400908	2QPYI
10090.ENSMUSP00000062047	2QPYN
10116.ENSRNOP00000017233	2QPYN
7955.ENSDARP00000069215	2QPYN
7955.ENSDARP00000118060	2QPYN
9606.ENSP00000314556	2QPYN
10090.ENSMUSP00000096689	2QPYP
10116.ENSRNOP00000054719	2QPYP
9606.ENSP00000387907	2QPYP
10090.ENSMUSP00000018482	2QPYT
10116.ENSRNOP00000013864	2QPYT
7955.ENSDARP00000099057	2QPYT
9606.ENSP00000317891	2QPYT
4932.YLR300W	2QPYU
4932.YOR190W	2QPYU
10090.ENSMUSP00000036603	2QPYZ
10116.ENSRNOP00000050493	2QPYZ
7955.ENSDARP00000103947	2QPYZ
9606.ENSP00000285873	2QPYZ
10090.ENSMUSP00000092548	2QPZ3
10116.ENSRNOP00000043154	2QPZ3
7955.ENSDARP00000102848	2QPZ3
9606.ENSP00000391504	2QPZ3
10090.ENSMUSP00000103169	2QPZ7
10116.ENSRNOP00000059848	2QPZ7
7955.ENSDARP00000076961	2QPZ7
7955.ENSDARP00000118820	2QPZ7
9606.ENSP00000300651	2QPZ7
7955.ENSDARP00000121575	2QPZB
10090.ENSMUSP00000137280	2QPZD
10116.ENSRNOP00000019089	2QPZD
7955.ENSDARP00000040264	2QPZD
9606.ENSP00000475727	2QPZD
10090.ENSMUSP00000109049	2QPZG
10116.ENSRNOP00000054189	2QPZG
7955.ENSDARP00000102393	2QPZG
9606.ENSP00000297977	2QPZG
10090.ENSMUSP00000031691	2QPZH
10116.ENSRNOP00000009458	2QPZH
7955.ENSDARP00000128113	2QPZH
9606.ENSP00000223026	2QPZH
4932.YPR002W	2QPZI
10090.ENSMUSP00000002473	2QPZP
10116.ENSRNOP00000022938	2QPZP
7955.ENSDARP00000015195	2QPZP
9606.ENSP00000352408	2QPZP
10090.ENSMUSP00000065160	2QPZT
10116.ENSRNOP00000000444	2QPZT
7955.ENSDARP00000083675	2QPZT
9606.ENSP00000354848	2QPZT
10090.ENSMUSP00000034611	2QPZY
10116.ENSRNOP00000046235	2QPZY
7955.ENSDARP00000081169	2QPZY
7955.ENSDARP00000103138	2QPZY
9606.ENSP00000354498	2QPZY
7955.ENSDARP00000111906	2QPZZ
7955.ENSDARP00000120942	2QPZZ
7955.ENSDARP00000124871	2QPZZ
7955.ENSDARP00000125411	2QPZZ
10090.ENSMUSP00000113309	2QQ05
10116.ENSRNOP00000001813	2QQ05
7955.ENSDARP00000117869	2QQ05
9606.ENSP00000288912	2QQ05
10090.ENSMUSP00000099421	2QQ07
10116.ENSRNOP00000014414	2QQ07
7955.ENSDARP00000105804	2QQ07
9606.ENSP00000377616	2QQ07
10090.ENSMUSP00000096753	2QQ0A
10116.ENSRNOP00000029578	2QQ0A
7955.ENSDARP00000032730	2QQ0A
7955.ENSDARP00000114052	2QQ0A
9606.ENSP00000264663	2QQ0A
10090.ENSMUSP00000094302	2QQ0C
10116.ENSRNOP00000032411	2QQ0C
10116.ENSRNOP00000059242	2QQ0C
7955.ENSDARP00000102504	2QQ0C
7955.ENSDARP00000105526	2QQ0C
9606.ENSP00000347433	2QQ0C
9606.ENSP00000360191	2QQ0C
10090.ENSMUSP00000058832	2QQ0H
10116.ENSRNOP00000061013	2QQ0H
7955.ENSDARP00000003902	2QQ0H
9606.ENSP00000295872	2QQ0H
10090.ENSMUSP00000112932	2QQ0K
10116.ENSRNOP00000008882	2QQ0K
10116.ENSRNOP00000062163	2QQ0K
7955.ENSDARP00000121086	2QQ0K
9606.ENSP00000471252	2QQ0K
10090.ENSMUSP00000101521	2QQ0M
10116.ENSRNOP00000039648	2QQ0M
10116.ENSRNOP00000064220	2QQ0M
7955.ENSDARP00000129056	2QQ0M
9606.ENSP00000319179	2QQ0M
10090.ENSMUSP00000103920	2QQ0N
10116.ENSRNOP00000022249	2QQ0N
7955.ENSDARP00000006153	2QQ0N
9606.ENSP00000429367	2QQ0N
7955.ENSDARP00000114068	2QQ0Q
10090.ENSMUSP00000042792	2QQ0S
10116.ENSRNOP00000012812	2QQ0S
7955.ENSDARP00000101527	2QQ0S
7955.ENSDARP00000127123	2QQ0S
9606.ENSP00000462945	2QQ0S
4932.YMR021C	2QQ0T
7955.ENSDARP00000126676	2QQ10
4932.YBR015C	2QQ16
10090.ENSMUSP00000071752	2QQ17
10116.ENSRNOP00000014038	2QQ17
7955.ENSDARP00000053413	2QQ17
9606.ENSP00000278980	2QQ17
10090.ENSMUSP00000037574	2QQ1C
10116.ENSRNOP00000026091	2QQ1C
7955.ENSDARP00000012730	2QQ1C
7955.ENSDARP00000126189	2QQ1C
9606.ENSP00000252015	2QQ1C
10090.ENSMUSP00000079548	2QQ1D
10116.ENSRNOP00000046052	2QQ1D
7955.ENSDARP00000040726	2QQ1D
7955.ENSDARP00000095151	2QQ1D
9606.ENSP00000379612	2QQ1D
4932.YDR393W	2QQ1E
10090.ENSMUSP00000110069	2QQ1G
10116.ENSRNOP00000034933	2QQ1G
7955.ENSDARP00000022481	2QQ1G
9606.ENSP00000326550	2QQ1G
10090.ENSMUSP00000058783	2QQ1J
10116.ENSRNOP00000036480	2QQ1J
7955.ENSDARP00000104846	2QQ1J
9606.ENSP00000481684	2QQ1J
10090.ENSMUSP00000021390	2QQ1Q
10116.ENSRNOP00000005015	2QQ1Q
7955.ENSDARP00000018263	2QQ1Q
7955.ENSDARP00000053869	2QQ1Q
9606.ENSP00000261304	2QQ1Q
4932.YGR086C	2QQ1T
4932.YPL004C	2QQ1T
10090.ENSMUSP00000135685	2QQ1U
10090.ENSMUSP00000137012	2QQ1U
10116.ENSRNOP00000031867	2QQ1U
7955.ENSDARP00000110830	2QQ1U
9606.ENSP00000426067	2QQ1U
10090.ENSMUSP00000048994	2QQ1Z
10116.ENSRNOP00000025815	2QQ1Z
7955.ENSDARP00000052341	2QQ1Z
9606.ENSP00000304689	2QQ1Z
10090.ENSMUSP00000018547	2QQ20
10116.ENSRNOP00000049469	2QQ20
7955.ENSDARP00000108530	2QQ20
9606.ENSP00000478220	2QQ20
10090.ENSMUSP00000030181	2QQ24
10116.ENSRNOP00000023411	2QQ24
7955.ENSDARP00000105303	2QQ24
9606.ENSP00000414964	2QQ24
10090.ENSMUSP00000034328	2QQ28
10116.ENSRNOP00000016980	2QQ28
7955.ENSDARP00000110172	2QQ28
9606.ENSP00000381064	2QQ28
10090.ENSMUSP00000098992	2QQ2B
10116.ENSRNOP00000031362	2QQ2B
7955.ENSDARP00000061828	2QQ2B
9606.ENSP00000288710	2QQ2B
10090.ENSMUSP00000108818	2QQ2D
10116.ENSRNOP00000030098	2QQ2D
9606.ENSP00000331662	2QQ2D
10090.ENSMUSP00000132978	2QQ2E
10116.ENSRNOP00000057421	2QQ2E
7955.ENSDARP00000096172	2QQ2E
7955.ENSDARP00000112438	2QQ2E
9606.ENSP00000465260	2QQ2E
4932.YGL114W	2QQ2H
10090.ENSMUSP00000084461	2QQ2I
10116.ENSRNOP00000001053	2QQ2I
7955.ENSDARP00000112783	2QQ2I
9606.ENSP00000365694	2QQ2I
10090.ENSMUSP00000106897	2QQ2K
10116.ENSRNOP00000053834	2QQ2K
7955.ENSDARP00000091827	2QQ2K
7955.ENSDARP00000122927	2QQ2K
9606.ENSP00000436152	2QQ2K
4932.YBL011W	2QQ2N
4932.YKR067W	2QQ2N
10090.ENSMUSP00000104235	2QQ2R
10116.ENSRNOP00000035345	2QQ2R
7955.ENSDARP00000088643	2QQ2R
9606.ENSP00000379869	2QQ2R
10090.ENSMUSP00000087997	2QQ2S
10116.ENSRNOP00000010246	2QQ2S
7955.ENSDARP00000109163	2QQ2S
9606.ENSP00000318821	2QQ2S
10090.ENSMUSP00000140783	2QQ2T
10116.ENSRNOP00000016887	2QQ2T
7955.ENSDARP00000068620	2QQ2T
9606.ENSP00000359609	2QQ2T
10090.ENSMUSP00000041919	2QQ2U
10116.ENSRNOP00000016558	2QQ2U
7955.ENSDARP00000119942	2QQ2U
9606.ENSP00000423505	2QQ2U
4932.YIL041W	2QQ2V
10090.ENSMUSP00000040596	2QQ2W
10116.ENSRNOP00000013762	2QQ2W
7955.ENSDARP00000117034	2QQ2W
9606.ENSP00000341911	2QQ2W
7955.ENSDARP00000058387	2QQ36
7955.ENSDARP00000128870	2QQ36
10090.ENSMUSP00000049284	2QQ37
10116.ENSRNOP00000016798	2QQ37
7955.ENSDARP00000060730	2QQ37
9606.ENSP00000408429	2QQ37
10090.ENSMUSP00000125007	2QQ39
10116.ENSRNOP00000031090	2QQ39
7955.ENSDARP00000123525	2QQ39
9606.ENSP00000349568	2QQ39
10090.ENSMUSP00000035376	2QQ3A
10116.ENSRNOP00000045806	2QQ3A
9606.ENSP00000324920	2QQ3A
10090.ENSMUSP00000138691	2QQ3C
10116.ENSRNOP00000054602	2QQ3C
7955.ENSDARP00000062365	2QQ3C
9606.ENSP00000330188	2QQ3C
10090.ENSMUSP00000129375	2QQ3H
10116.ENSRNOP00000015257	2QQ3H
7955.ENSDARP00000059751	2QQ3H
9606.ENSP00000325612	2QQ3H
10090.ENSMUSP00000059138	2QQ3I
10090.ENSMUSP00000092380	2QQ3I
10116.ENSRNOP00000031764	2QQ3I
10116.ENSRNOP00000050889	2QQ3I
7955.ENSDARP00000023797	2QQ3I
7955.ENSDARP00000103592	2QQ3I
7955.ENSDARP00000123760	2QQ3I
7955.ENSDARP00000123811	2QQ3I
9606.ENSP00000321424	2QQ3I
9606.ENSP00000371483	2QQ3I
10090.ENSMUSP00000128826	2QQ3P
10116.ENSRNOP00000028675	2QQ3P
7955.ENSDARP00000109477	2QQ3P
9606.ENSP00000308727	2QQ3P
10090.ENSMUSP00000040271	2QQ3R
10116.ENSRNOP00000017758	2QQ3R
7955.ENSDARP00000074299	2QQ3R
9606.ENSP00000241261	2QQ3R
10090.ENSMUSP00000132226	2QQ3W
10116.ENSRNOP00000019596	2QQ3W
7955.ENSDARP00000118831	2QQ3W
7955.ENSDARP00000119453	2QQ3W
9606.ENSP00000234071	2QQ3W
4932.YBR207W	2QQ3X
10090.ENSMUSP00000023694	2QQ3Z
10116.ENSRNOP00000030489	2QQ3Z
7955.ENSDARP00000104844	2QQ3Z
9606.ENSP00000290155	2QQ3Z
9606.ENSP00000446874	2QQ3Z
7955.ENSDARP00000123413	2QQ40
10090.ENSMUSP00000120016	2QQ41
10116.ENSRNOP00000031374	2QQ41
7955.ENSDARP00000121682	2QQ41
9606.ENSP00000364404	2QQ41
10090.ENSMUSP00000069764	2QQ43
10116.ENSRNOP00000011638	2QQ43
7955.ENSDARP00000081086	2QQ43
7955.ENSDARP00000105537	2QQ43
9606.ENSP00000400471	2QQ43
7955.ENSDARP00000089759	2QQ44
9606.ENSP00000441726	2QQ44
10090.ENSMUSP00000026893	2QQ46
10090.ENSMUSP00000048667	2QQ46
10090.ENSMUSP00000128090	2QQ46
10116.ENSRNOP00000021568	2QQ46
10116.ENSRNOP00000027315	2QQ46
10116.ENSRNOP00000052677	2QQ46
7955.ENSDARP00000020187	2QQ46
7955.ENSDARP00000041911	2QQ46
7955.ENSDARP00000064719	2QQ46
7955.ENSDARP00000108168	2QQ46
7955.ENSDARP00000120334	2QQ46
7955.ENSDARP00000122059	2QQ46
7955.ENSDARP00000122425	2QQ46
7955.ENSDARP00000123898	2QQ46
7955.ENSDARP00000124987	2QQ46
9606.ENSP00000206765	2QQ46
9606.ENSP00000264870	2QQ46
9606.ENSP00000296125	2QQ46
10090.ENSMUSP00000101269	2QQ48
10090.ENSMUSP00000110965	2QQ48
10116.ENSRNOP00000033463	2QQ48
10116.ENSRNOP00000052265	2QQ48
7955.ENSDARP00000108362	2QQ48
7955.ENSDARP00000109674	2QQ48
9606.ENSP00000264731	2QQ48
9606.ENSP00000367545	2QQ48
10090.ENSMUSP00000101718	2QQ4B
10116.ENSRNOP00000023477	2QQ4B
7955.ENSDARP00000108413	2QQ4B
7955.ENSDARP00000117263	2QQ4B
9606.ENSP00000357625	2QQ4B
10090.ENSMUSP00000046204	2QQ4F
10116.ENSRNOP00000023117	2QQ4F
10116.ENSRNOP00000055920	2QQ4F
7955.ENSDARP00000119696	2QQ4F
9606.ENSP00000377197	2QQ4F
4932.YOL144W	2QQ4K
10090.ENSMUSP00000029143	2QQ4N
10116.ENSRNOP00000064456	2QQ4N
7955.ENSDARP00000098592	2QQ4N
9606.ENSP00000363529	2QQ4N
10090.ENSMUSP00000051246	2QQ4P
10116.ENSRNOP00000056888	2QQ4P
7955.ENSDARP00000121642	2QQ4P
7955.ENSDARP00000123170	2QQ4P
9606.ENSP00000369636	2QQ4P
10090.ENSMUSP00000098956	2QQ4Q
10090.ENSMUSP00000109654	2QQ4Q
10090.ENSMUSP00000137161	2QQ4Q
10116.ENSRNOP00000050954	2QQ4Q
10116.ENSRNOP00000055254	2QQ4Q
10116.ENSRNOP00000055256	2QQ4Q
9606.ENSP00000297866	2QQ4Q
9606.ENSP00000367926	2QQ4Q
9606.ENSP00000367929	2QQ4Q
4932.YGR128C	2QQ4S
10090.ENSMUSP00000025295	2QQ4V
10116.ENSRNOP00000018511	2QQ4V
7955.ENSDARP00000090302	2QQ4V
9606.ENSP00000344967	2QQ4V
10090.ENSMUSP00000029571	2QQ4W
10116.ENSRNOP00000020757	2QQ4W
10116.ENSRNOP00000063437	2QQ4W
7955.ENSDARP00000075634	2QQ4W
9606.ENSP00000287482	2QQ4W
10090.ENSMUSP00000031474	2QQ4Z
10116.ENSRNOP00000053507	2QQ4Z
7955.ENSDARP00000062926	2QQ4Z
7955.ENSDARP00000117092	2QQ4Z
9606.ENSP00000350686	2QQ4Z
4932.YDL073W	2QQ52
10090.ENSMUSP00000107195	2QQ53
10116.ENSRNOP00000064956	2QQ53
7955.ENSDARP00000019307	2QQ53
7955.ENSDARP00000040707	2QQ53
7955.ENSDARP00000040785	2QQ53
7955.ENSDARP00000112281	2QQ53
9606.ENSP00000298892	2QQ53
10090.ENSMUSP00000029671	2QQ57
10090.ENSMUSP00000044765	2QQ57
10116.ENSRNOP00000031735	2QQ57
10116.ENSRNOP00000064282	2QQ57
7955.ENSDARP00000007590	2QQ57
7955.ENSDARP00000022947	2QQ57
7955.ENSDARP00000041461	2QQ57
7955.ENSDARP00000096226	2QQ57
7955.ENSDARP00000096228	2QQ57
7955.ENSDARP00000096233	2QQ57
7955.ENSDARP00000113622	2QQ57
7955.ENSDARP00000117665	2QQ57
7955.ENSDARP00000121020	2QQ57
7955.ENSDARP00000121352	2QQ57
7955.ENSDARP00000121495	2QQ57
7955.ENSDARP00000125020	2QQ57
7955.ENSDARP00000126872	2QQ57
7955.ENSDARP00000126882	2QQ57
7955.ENSDARP00000128559	2QQ57
9606.ENSP00000359783	2QQ57
9606.ENSP00000359787	2QQ57
10090.ENSMUSP00000033749	2QQ5A
10116.ENSRNOP00000004884	2QQ5A
7955.ENSDARP00000118365	2QQ5A
9606.ENSP00000369786	2QQ5A
4932.YMR129W	2QQ5B
9606.ENSP00000466285	2QQ5H
10090.ENSMUSP00000130888	2QQ5Q
10116.ENSRNOP00000023619	2QQ5Q
7955.ENSDARP00000083977	2QQ5Q
9606.ENSP00000306324	2QQ5Q
7955.ENSDARP00000128305	2QQ5T
10090.ENSMUSP00000055130	2QQ5U
10116.ENSRNOP00000009914	2QQ5U
9606.ENSP00000342144	2QQ5U
10090.ENSMUSP00000044858	2QQ5V
10116.ENSRNOP00000020568	2QQ5V
7955.ENSDARP00000102456	2QQ5V
7955.ENSDARP00000111754	2QQ5V
9606.ENSP00000359629	2QQ5V
10090.ENSMUSP00000061529	2QQ5W
10090.ENSMUSP00000081497	2QQ5W
10090.ENSMUSP00000108160	2QQ5W
10090.ENSMUSP00000131905	2QQ5W
10116.ENSRNOP00000027919	2QQ5W
10116.ENSRNOP00000035553	2QQ5W
10116.ENSRNOP00000045146	2QQ5W
10116.ENSRNOP00000051764	2QQ5W
10116.ENSRNOP00000051793	2QQ5W
10116.ENSRNOP00000058828	2QQ5W
7955.ENSDARP00000019688	2QQ5W
7955.ENSDARP00000113150	2QQ5W
7955.ENSDARP00000118962	2QQ5W
7955.ENSDARP00000122366	2QQ5W
7955.ENSDARP00000125380	2QQ5W
7955.ENSDARP00000125402	2QQ5W
7955.ENSDARP00000125405	2QQ5W
7955.ENSDARP00000125422	2QQ5W
7955.ENSDARP00000125458	2QQ5W
7955.ENSDARP00000125514	2QQ5W
7955.ENSDARP00000125551	2QQ5W
7955.ENSDARP00000125592	2QQ5W
9606.ENSP00000352071	2QQ5W
9606.ENSP00000357905	2QQ5W
9606.ENSP00000393474	2QQ5W
10090.ENSMUSP00000097170	2QQ5X
10116.ENSRNOP00000035888	2QQ5X
7955.ENSDARP00000094646	2QQ5X
9606.ENSP00000478319	2QQ5X
10090.ENSMUSP00000019276	2QQ5Z
10116.ENSRNOP00000056321	2QQ5Z
7955.ENSDARP00000052182	2QQ5Z
9606.ENSP00000367359	2QQ5Z
10090.ENSMUSP00000072896	2QQ64
10116.ENSRNOP00000029035	2QQ64
7955.ENSDARP00000118274	2QQ64
9606.ENSP00000400513	2QQ64
10090.ENSMUSP00000091429	2QQ65
10090.ENSMUSP00000129031	2QQ65
10116.ENSRNOP00000040362	2QQ65
10116.ENSRNOP00000049006	2QQ65
7955.ENSDARP00000103579	2QQ65
7955.ENSDARP00000105582	2QQ65
7955.ENSDARP00000110225	2QQ65
7955.ENSDARP00000111888	2QQ65
7955.ENSDARP00000127221	2QQ65
9606.ENSP00000464087	2QQ65
10090.ENSMUSP00000030662	2QQ66
10116.ENSRNOP00000009394	2QQ66
9606.ENSP00000354645	2QQ66
10090.ENSMUSP00000075788	2QQ69
10116.ENSRNOP00000025158	2QQ69
7955.ENSDARP00000112722	2QQ69
7955.ENSDARP00000125851	2QQ69
9606.ENSP00000376335	2QQ69
4932.YIR010W	2QQ6A
10090.ENSMUSP00000006451	2QQ6C
10116.ENSRNOP00000011741	2QQ6C
7955.ENSDARP00000021151	2QQ6C
9606.ENSP00000258821	2QQ6C
10090.ENSMUSP00000136842	2QQ6P
10116.ENSRNOP00000022761	2QQ6P
7955.ENSDARP00000065265	2QQ6P
7955.ENSDARP00000112480	2QQ6P
9606.ENSP00000350333	2QQ6P
10090.ENSMUSP00000124872	2QQ6Q
10116.ENSRNOP00000022281	2QQ6Q
7955.ENSDARP00000040668	2QQ6Q
9606.ENSP00000375909	2QQ6Q
7955.ENSDARP00000056176	2QQ6U
7955.ENSDARP00000056177	2QQ6U
7955.ENSDARP00000075876	2QQ6U
7955.ENSDARP00000088608	2QQ6U
7955.ENSDARP00000088956	2QQ6U
7955.ENSDARP00000112367	2QQ6U
7955.ENSDARP00000113430	2QQ6U
7955.ENSDARP00000115395	2QQ6U
7955.ENSDARP00000117815	2QQ6U
7955.ENSDARP00000121378	2QQ6U
7955.ENSDARP00000121880	2QQ6U
10090.ENSMUSP00000126071	2QQ6V
10090.ENSMUSP00000136708	2QQ6V
10116.ENSRNOP00000061299	2QQ6V
7955.ENSDARP00000013664	2QQ6V
9606.ENSP00000463027	2QQ6V
7955.ENSDARP00000114560	2QQ6X
4932.YGR189C	2QQ71
7955.ENSDARP00000121691	2QQ74
10090.ENSMUSP00000002412	2QQ78
10116.ENSRNOP00000027768	2QQ78
10116.ENSRNOP00000062123	2QQ78
7955.ENSDARP00000020815	2QQ78
9606.ENSP00000252575	2QQ78
4932.YOR329C	2QQ7A
4932.YMR172W	2QQ7G
10090.ENSMUSP00000015712	2QQ7P
10116.ENSRNOP00000016543	2QQ7P
7955.ENSDARP00000109101	2QQ7P
7955.ENSDARP00000109505	2QQ7P
9606.ENSP00000309757	2QQ7P
10090.ENSMUSP00000025010	2QQ7Q
10090.ENSMUSP00000103497	2QQ7Q
10116.ENSRNOP00000021227	2QQ7Q
10116.ENSRNOP00000027609	2QQ7Q
7955.ENSDARP00000041848	2QQ7Q
7955.ENSDARP00000098046	2QQ7Q
7955.ENSDARP00000116344	2QQ7Q
9606.ENSP00000367227	2QQ7Q
9606.ENSP00000401338	2QQ7Q
10090.ENSMUSP00000098893	2QQ7S
7955.ENSDARP00000076899	2QQ7S
9606.ENSP00000424079	2QQ7S
10090.ENSMUSP00000039966	2QQ7T
10090.ENSMUSP00000106013	2QQ7T
10116.ENSRNOP00000023710	2QQ7T
7955.ENSDARP00000083982	2QQ7T
7955.ENSDARP00000122491	2QQ7T
9606.ENSP00000400099	2QQ7T
9606.ENSP00000482957	2QQ7T
10090.ENSMUSP00000130941	2QQ7X
10116.ENSRNOP00000064363	2QQ7X
7955.ENSDARP00000079877	2QQ7X
9606.ENSP00000274813	2QQ7X
10090.ENSMUSP00000029879	2QQ7Y
10116.ENSRNOP00000012377	2QQ7Y
7955.ENSDARP00000121705	2QQ7Y
9606.ENSP00000265433	2QQ7Y
10090.ENSMUSP00000081545	2QQ7Z
10116.ENSRNOP00000068120	2QQ7Z
7955.ENSDARP00000077293	2QQ7Z
7955.ENSDARP00000078119	2QQ7Z
7955.ENSDARP00000104154	2QQ7Z
9606.ENSP00000330658	2QQ7Z
9606.ENSP00000356634	2QQ7Z
10090.ENSMUSP00000021738	2QQ83
10090.ENSMUSP00000120015	2QQ83
10090.ENSMUSP00000130969	2QQ83
10116.ENSRNOP00000003438	2QQ83
10116.ENSRNOP00000028707	2QQ83
10116.ENSRNOP00000031370	2QQ83
7955.ENSDARP00000037177	2QQ83
7955.ENSDARP00000066603	2QQ83
7955.ENSDARP00000071038	2QQ83
7955.ENSDARP00000090342	2QQ83
9606.ENSP00000315106	2QQ83
9606.ENSP00000355551	2QQ83
9606.ENSP00000411827	2QQ83
10090.ENSMUSP00000023474	2QQ86
10116.ENSRNOP00000002392	2QQ86
7955.ENSDARP00000127643	2QQ86
9606.ENSP00000328079	2QQ86
4932.YDL244W	2QQ87
4932.YFL058W	2QQ87
4932.YJR156C	2QQ87
4932.YNL332W	2QQ87
7955.ENSDARP00000065658	2QQ8B
10090.ENSMUSP00000022589	2QQ8G
10090.ENSMUSP00000110568	2QQ8G
10116.ENSRNOP00000042035	2QQ8G
10116.ENSRNOP00000066368	2QQ8G
7955.ENSDARP00000079099	2QQ8G
7955.ENSDARP00000127845	2QQ8G
9606.ENSP00000261488	2QQ8G
9606.ENSP00000337146	2QQ8G
10090.ENSMUSP00000036631	2QQ8H
10090.ENSMUSP00000061544	2QQ8H
10116.ENSRNOP00000027990	2QQ8H
10116.ENSRNOP00000048194	2QQ8H
7955.ENSDARP00000061429	2QQ8H
7955.ENSDARP00000069881	2QQ8H
9606.ENSP00000261883	2QQ8H
9606.ENSP00000291495	2QQ8H
4932.YDR051C	2QQ8J
10090.ENSMUSP00000002885	2QQ8T
10116.ENSRNOP00000025674	2QQ8T
7955.ENSDARP00000066787	2QQ8T
9606.ENSP00000199448	2QQ8T
10090.ENSMUSP00000076160	2QQ8V
10116.ENSRNOP00000048511	2QQ8V
7955.ENSDARP00000101197	2QQ8V
9606.ENSP00000356641	2QQ8V
4932.YER056C	2QQ8Y
4932.YER060W	2QQ8Y
4932.YER060W-A	2QQ8Y
10090.ENSMUSP00000021649	2QQ8Z
10090.ENSMUSP00000021652	2QQ8Z
10090.ENSMUSP00000021653	2QQ8Z
10090.ENSMUSP00000041983	2QQ8Z
10090.ENSMUSP00000042019	2QQ8Z
10090.ENSMUSP00000056131	2QQ8Z
10090.ENSMUSP00000080256	2QQ8Z
10090.ENSMUSP00000092702	2QQ8Z
10090.ENSMUSP00000126448	2QQ8Z
10116.ENSRNOP00000009777	2QQ8Z
10116.ENSRNOP00000013515	2QQ8Z
10116.ENSRNOP00000013729	2QQ8Z
10116.ENSRNOP00000013754	2QQ8Z
10116.ENSRNOP00000013760	2QQ8Z
10116.ENSRNOP00000048520	2QQ8Z
10116.ENSRNOP00000054907	2QQ8Z
10116.ENSRNOP00000056642	2QQ8Z
7955.ENSDARP00000034837	2QQ8Z
7955.ENSDARP00000041964	2QQ8Z
7955.ENSDARP00000062337	2QQ8Z
7955.ENSDARP00000062341	2QQ8Z
7955.ENSDARP00000066942	2QQ8Z
7955.ENSDARP00000076356	2QQ8Z
7955.ENSDARP00000091490	2QQ8Z
7955.ENSDARP00000121203	2QQ8Z
9606.ENSP00000238651	2QQ8Z
9606.ENSP00000259407	2QQ8Z
9606.ENSP00000311224	2QQ8Z
9606.ENSP00000323071	2QQ8Z
9606.ENSP00000370531	2QQ8Z
10090.ENSMUSP00000020289	2QQ90
10116.ENSRNOP00000062593	2QQ90
7955.ENSDARP00000120616	2QQ90
9606.ENSP00000263563	2QQ90
10090.ENSMUSP00000039463	2QQ91
10116.ENSRNOP00000067063	2QQ91
7955.ENSDARP00000121686	2QQ91
9606.ENSP00000380679	2QQ91
10090.ENSMUSP00000060598	2QQ94
10090.ENSMUSP00000062386	2QQ94
10116.ENSRNOP00000034778	2QQ94
10116.ENSRNOP00000059604	2QQ94
7955.ENSDARP00000087988	2QQ94
9606.ENSP00000312753	2QQ94
9606.ENSP00000354461	2QQ94
10090.ENSMUSP00000037503	2QQ95
10116.ENSRNOP00000002518	2QQ95
9606.ENSP00000310335	2QQ95
7955.ENSDARP00000120058	2QQ96
10090.ENSMUSP00000127404	2QQ99
7955.ENSDARP00000021079	2QQ99
7955.ENSDARP00000063705	2QQ99
9606.ENSP00000264703	2QQ99
10090.ENSMUSP00000030033	2QQ9A
10116.ENSRNOP00000010561	2QQ9A
7955.ENSDARP00000073748	2QQ9A
7955.ENSDARP00000121336	2QQ9A
9606.ENSP00000418668	2QQ9A
7955.ENSDARP00000024693	2QQ9H
10090.ENSMUSP00000031607	2QQ9M
10090.ENSMUSP00000040229	2QQ9M
10090.ENSMUSP00000106772	2QQ9M
10116.ENSRNOP00000001950	2QQ9M
10116.ENSRNOP00000028626	2QQ9M
10116.ENSRNOP00000066399	2QQ9M
7955.ENSDARP00000055349	2QQ9M
7955.ENSDARP00000085707	2QQ9M
7955.ENSDARP00000097694	2QQ9M
7955.ENSDARP00000102662	2QQ9M
9606.ENSP00000227451	2QQ9M
9606.ENSP00000257600	2QQ9M
9606.ENSP00000322885	2QQ9M
10090.ENSMUSP00000108771	2QQ9R
10116.ENSRNOP00000010723	2QQ9R
7955.ENSDARP00000077520	2QQ9R
9606.ENSP00000296003	2QQ9R
10090.ENSMUSP00000108934	2QQ9W
10116.ENSRNOP00000059344	2QQ9W
7955.ENSDARP00000107015	2QQ9W
9606.ENSP00000484804	2QQ9W
10090.ENSMUSP00000026076	2QQA2
10116.ENSRNOP00000023667	2QQA2
7955.ENSDARP00000058414	2QQA2
7955.ENSDARP00000106793	2QQA2
